Wall time,Step,Value
1762875968.33558,62,6.919629245996475
1762875969.33558,63,7.203559100627899
1762875970.33558,64,-6.236126005649567
1762875971.33558,65,-3.807957708835602
1762875972.33558,66,4.12707194685936
1762875973.33558,67,41.11340740323067
1762875974.33558,68,-7.241210103034973
1762875975.33558,69,9.498599261045456
1762875976.33558,70,-10.39999994635582
1762875977.33558,71,-6.504568189382553
1762875978.33558,72,12.002249240875244
1762875979.33558,73,18.180181831121445
1762875980.33558,74,-0.7331642508506775
1762875981.33558,75,6.56282177567482
1762875982.33558,76,-14.484983365982771
1762875983.33558,77,9.818163454532623
1762875984.33558,78,-0.08153456449508667
1762875985.33558,79,-7.360342293977737
1762875986.33558,80,10.797644078731537
1762875987.33558,81,1.040109395980835
1762875988.33558,82,1.7979280352592468
1762875989.33558,83,-4.700010120868683
1762875990.33558,84,-0.9359958171844482
1762875991.33558,85,2.934445559978485
1762875992.33558,86,10.925118640065193
1762875993.33558,87,16.348559260368347
1762875994.33558,88,23.831092089414597
1762875995.33558,89,11.653393864631653
1762875996.33558,90,8.293567061424255
1762875997.33558,91,7.145440310239792
1762875998.33558,92,2.950959652662277
1762875999.33558,93,-12.799999952316284
1762876000.33558,94,5.457557022571564
1762876001.33558,95,16.40962588787079
1762876002.33558,96,9.96729376912117
1762876003.33558,97,2.924972027540207
1762876004.33558,98,5.575087189674377
1762876005.33558,99,-0.49842190742492676
1762876006.33558,100,12.051071107387543
1762876007.33558,101,5.301837831735611
1762876008.33558,102,12.327355146408081
1762876009.33558,103,-2.192223399877548
1762876010.33558,104,19.54689648747444
1762876011.33558,105,5.406451549381018
1762876012.33558,106,-4.677293494343758
1762876013.33558,107,2.0764212608337402
1762876014.33558,108,11.656996726989746
1762876015.33558,109,22.01234756410122
1762876016.33558,110,6.3309288918972015
1762876017.33558,111,12.851943880319595
1762876018.33558,112,11.791266083717346
1762876019.33558,113,10.519428670406342
1762876020.33558,114,-2.978906750679016
1762876021.33558,115,-13.749600946903229
1762876022.33558,116,11.517363771796227
1762876023.33558,117,-0.33970391750335693
1762876024.33558,118,-0.8609750270843506
1762876025.33558,119,-7.547259092330933
1762876026.33558,120,5.4064115434885025
1762876027.33558,121,13.366917192935944
1762876028.33558,122,7.003497779369354
1762876029.33558,123,2.778386741876602
1762876030.33558,124,-1.8627211153507233
1762876031.33558,125,6.717570066452026
1762876032.33558,126,0.30535396933555603
1762876033.33558,127,12.131241023540497
1762876034.33558,128,-11.711752325296402
1762876035.33558,129,6.952143222093582
1762876036.33558,130,-4.590973854064941
1762876037.33558,131,3.5051572918891907
1762876038.33558,132,15.781404733657837
1762876039.33558,133,7.226977467536926
1762876040.33558,134,2.251610040664673
1762876041.33558,135,-0.6423554122447968
1762876042.33558,136,7.454436182975769
1762876043.33558,137,-10.049551516771317
1762876044.33558,138,-3.7494113445281982
1762876045.33558,139,11.338630110025406
1762876046.33558,140,-0.47351762652397156
1762876047.33558,141,14.15255931019783
1762876048.33558,142,11.938617259263992
1762876049.33558,143,-8.628130286931992
1762876050.33558,144,16.359234679490328
1762876051.33558,145,14.874439805746078
1762876052.33558,146,6.667890757322311
1762876053.33558,147,11.47518453001976
1762876054.33558,148,8.515699058771133
1762876055.33558,149,5.577737927436829
1762876056.33558,150,-3.9090560525655746
1762876057.33558,151,8.92029920220375
1762876058.33558,152,-2.6185224056243896
1762876059.33558,153,-1.2356825470924377
1762876060.33558,154,12.704310953617096
1762876061.33558,155,-1.0017432980239391
1762876062.33558,156,8.594014525413513
1762876063.33558,157,3.4409711062908173
1762876064.33558,158,-1.349017471075058
1762876065.33558,159,8.753053918480873
1762876066.33558,160,-5.369627296924591
1762876067.33558,161,8.553724721074104
1762876068.33558,162,13.824387311935425
1762876069.33558,163,1.9995693415403366
1762876070.33558,164,17.010806292295456
1762876071.33558,165,-6.906304329633713
1762876072.33558,166,7.391575813293457
1762876073.33558,167,-3.655597150325775
1762876074.33558,168,-5.441301554441452
1762876075.33558,169,2.1778088212013245
1762876076.33558,170,12.912921667098999
1762876077.33558,171,9.567224532365799
1762876078.33558,172,4.595998555421829
1762876079.33558,173,3.4627589285373688
1762876080.33558,174,3.202179193496704
1762876081.33558,175,-12.731950610876083
1762876082.33558,176,-1.9728689789772034
1762876083.33558,177,-2.3661397211253643
1762876084.33558,178,13.720370709896088
1762876085.33558,179,-5.637207388877869
1762876086.33558,180,23.197324335575104
1762876087.33558,181,18.617967389523983
1762876088.33558,182,-0.6876026690006256
1762876089.33558,183,14.137558609247208
1762876090.33558,184,1.749259114265442
1762876091.33558,185,16.223241329193115
1762876092.33558,186,25.422702133655548
1762876093.33558,187,14.58620080538094
1762876094.33558,188,8.349044173955917
1762876095.33558,189,20.756138741970062
1762876096.33558,190,1.3302987813949585
1762876097.33558,191,17.505376279354095
1762876098.33558,192,13.47464370727539
1762876099.33558,193,2.7816675007343292
1762876100.33558,194,15.19953267276287
1762876101.33558,195,23.512195348739624
1762876102.33558,196,-3.3873462080955505
1762876103.33558,197,21.151959970593452
1762876104.33558,198,9.10551404953003
1762876105.33558,199,5.083829462528229
1762876106.33558,200,12.525434672832489
1762876107.33558,201,10.70156666636467
1762876108.33558,202,5.017084121704102
1762876109.33558,203,23.79844754934311
1762876110.33558,204,17.273471355438232
1762876111.33558,205,8.665606319904327
1762876112.33558,206,6.774064719676971
1762876113.33558,207,21.75679910182953
1762876114.33558,208,23.025200843811035
1762876115.33558,209,15.641726434230804
1762876116.33558,210,18.39739155769348
1762876117.33558,211,8.070927649736404
1762876118.33558,212,27.778521299362183
1762876119.33558,213,0.7622938752174377
1762876120.33558,214,4.317429129034281
1762876121.33558,215,7.595998078584671
1762876122.33558,216,18.962951362133026
1762876123.33558,217,-2.2338227033615112
1762876124.33558,218,11.936976879835129
1762876125.33558,219,25.267522871494293
1762876126.33558,220,8.350634634494781
1762876127.33558,221,16.726802736520767
1762876128.33558,222,19.268213629722595
1762876129.33558,223,9.027245163917542
1762876130.33558,224,24.221914619207382
1762876131.33558,225,21.899472624063492
1762876132.33558,226,20.749541636556387
1762876133.33558,227,3.325385347008705
1762876134.33558,228,15.246653735637665
1762876135.33558,229,6.605687692761421
1762876136.33558,230,0.7337871193885803
1762876137.33558,231,8.670831203460693
1762876138.33558,232,15.900833237916231
1762876139.33558,233,12.939658850431442
1762876140.33558,234,15.755660772323608
1762876141.33558,235,0.975170910358429
1762876142.33558,236,2.109554409980774
1762876143.33558,237,2.28852497972548
1762876144.33558,238,13.816090941429138
1762876145.33558,239,1.4602865278720856
1762876146.33558,240,-1.8349477052688599
1762876147.33558,241,9.29736620374024
1762876148.33558,242,27.26129773259163
1762876149.33558,243,0.0781557559967041
1762876150.33558,244,-8.979383870959282
1762876151.33558,245,22.73046189546585
1762876152.33558,246,10.874802887439728
1762876153.33558,247,16.40146243572235
1762876154.33558,248,25.89743486046791
1762876155.33558,249,4.851454019546509
1762876156.33558,250,13.232886672019958
1762876157.33558,251,11.960243046283722
1762876158.33558,252,18.41364747285843
1762876159.33558,253,9.119662463665009
1762876160.33558,254,2.958316206932068
1762876161.33558,255,-8.889238461852074
1762876162.33558,256,3.1838801205158234
1762876163.33558,257,1.5098476260900497
1762876164.33558,258,14.579906225204468
1762876165.33558,259,22.438902974128723
1762876166.33558,260,10.162438243627548
1762876167.33558,261,-6.083207219839096
1762876168.33558,262,-13.06875616312027
1762876169.33558,263,12.99567836523056
1762876170.33558,264,6.938059821724892
1762876171.33558,265,0.10232976078987122
1762876172.33558,266,26.101246774196625
1762876173.33558,267,25.855090707540512
1762876174.33558,268,4.877309828996658
1762876175.33558,269,-9.405478041619062
1762876176.33558,270,10.315578199923038
1762876177.33558,271,29.367805242538452
1762876178.33558,272,-1.114174723625183
1762876179.33558,273,6.169001936912537
1762876180.33558,274,3.964420437812805
1762876181.33558,275,7.015411376953125
1762876182.33558,276,-4.796108186244965
1762876183.33558,277,10.867149204015732
1762876184.33558,278,-0.046072691679000854
1762876185.33558,279,19.45860743522644
1762876186.33558,280,1.149597018957138
1762876187.33558,281,6.116506934165955
1762876188.33558,282,-17.363025307655334
1762876189.33558,283,3.623044729232788
1762876190.33558,284,-7.39021497964859
1762876191.33558,285,2.620730698108673
1762876192.33558,286,27.22842600941658
1762876193.33558,287,23.525949001312256
1762876194.33558,288,-13.12003231048584
1762876195.33558,289,20.49621084332466
1762876196.33558,290,9.75731536746025
1762876197.33558,291,-13.062601208686829
1762876198.33558,292,16.133017599582672
1762876199.33558,293,12.993308693170547
1762876200.33558,294,4.48487401008606
1762876201.33558,295,-9.889498114585876
1762876202.33558,296,4.726714393123984
1762876203.33558,297,-17.737080514431
1762876204.33558,298,20.20474746823311
1762876205.33558,299,-14.974787473678589
1762876206.33558,300,29.70207941532135
1762876207.33558,301,14.186575055122375
1762876208.33558,302,5.044545039534569
1762876209.33558,303,17.90762710571289
1762876210.33558,304,16.533435612916946
1762876211.33558,305,-0.9529260993003845
1762876212.33558,306,3.6173334419727325
1762876213.33558,307,3.2769634127616882
1762876214.33558,308,6.109127998352051
1762876215.33558,309,10.734100013971329
1762876216.33558,310,8.560394704341888
1762876217.33558,311,15.325884252786636
1762876218.33558,312,5.666539311408997
1762876219.33558,313,19.897004008293152
1762876220.33558,314,1.036892682313919
1762876221.33558,315,2.0510855615139008
1762876222.33558,316,17.191754460334778
1762876223.33558,317,7.010341241955757
1762876224.33558,318,8.533214569091797
1762876225.33558,319,5.017853576689959
1762876226.33558,320,18.73450157046318
1762876227.33558,321,18.957543432712555
1762876228.33558,322,3.696694988757372
1762876229.33558,323,11.686485022306442
1762876230.33558,324,8.179393976926804
1762876231.33558,325,15.103681270033121
1762876232.33558,326,-7.385617256164551
1762876233.33558,327,11.130550391972065
1762876234.33558,328,2.64744371175766
1762876235.33558,329,13.357782483100891
1762876236.33558,330,20.9868007004261
1762876237.33558,331,6.518192619085312
1762876238.33558,332,0.5702235102653503
1762876239.33558,333,21.956525593996048
1762876240.33558,334,16.054867416620255
1762876241.33558,335,-5.456395864486694
1762876242.33558,336,-15.525865077972412
1762876243.33558,337,3.6309309005737305
1762876244.33558,338,-3.1477488577365875
1762876245.33558,339,5.648483395576477
1762876246.33558,340,0.6925609111785889
1762876247.33558,341,4.779922068119049
1762876248.33558,342,16.131828784942627
1762876249.33558,343,23.46454793214798
1762876250.33558,344,0.1847342848777771
1762876251.33558,345,-3.325670063495636
1762876252.33558,346,-8.341174978762865
1762876253.33558,347,10.747633088380098
1762876254.33558,348,11.080898880958557
1762876255.33558,349,0.0997014045715332
1762876256.33558,350,-4.586404800415039
1762876257.33558,351,28.878618389368057
1762876258.33558,352,12.055906355381012
1762876259.33558,353,11.341895818710327
1762876260.33558,354,23.2391819357872
1762876261.33558,355,-8.577937413007021
1762876262.33558,356,-17.591604948043823
1762876263.33558,357,12.895992934703827
1762876264.33558,358,13.965865910053253
1762876265.33558,359,2.32257616519928
1762876266.33558,360,20.296615421772003
1762876267.33558,361,7.3589397966861725
1762876268.33558,362,-18.37224453687668
1762876269.33558,363,1.3596088290214539
1762876270.33558,364,25.71997195482254
1762876271.33558,365,21.20994132757187
1762876272.33558,366,15.331373453140259
1762876273.33558,367,14.005091845989227
1762876274.33558,368,15.245008140802383
1762876275.33558,369,18.179749011993408
1762876276.33558,370,-2.137848809361458
1762876277.33558,371,14.139925509691238
1762876278.33558,372,1.4155248403549194
1762876279.33558,373,12.868201404809952
1762876280.33558,374,13.517460204660892
1762876281.33558,375,3.4769865572452545
1762876282.33558,376,25.957891553640366
1762876283.33558,377,14.171493470668793
1762876284.33558,378,0.003206014633178711
1762876285.33558,379,10.581989079713821
1762876286.33558,380,13.320555061101913
1762876287.33558,381,-5.601532608270645
1762876288.33558,382,23.33386925049126
1762876289.33558,383,31.201884984970093
1762876290.33558,384,9.328224688768387
1762876291.33558,385,9.168294459581375
1762876292.33558,386,5.853033596649766
1762876293.33558,387,23.375817626714706
1762876294.33558,388,5.436383783817291
1762876295.33558,389,6.718997746706009
1762876296.33558,390,26.473460793495178
1762876297.33558,391,25.71647533774376
1762876298.33558,392,17.275913536548615
1762876299.33558,393,15.491861939430237
1762876300.33558,394,17.726153016090393
1762876301.33558,395,-4.440194696187973
1762876302.33558,396,17.65885278582573
1762876303.33558,397,13.359191954135895
1762876304.33558,398,8.939323842525482
1762876305.33558,399,20.84405145049095
1762876306.33558,400,17.09494376182556
1762876307.33558,401,15.019124865531921
1762876308.33558,402,11.536519706249237
1762876309.33558,403,17.408321887254715
1762876310.33558,404,3.0466896183788776
1762876311.33558,405,1.2639134228229523
1762876312.33558,406,13.97231924533844
1762876313.33558,407,19.035282850265503
1762876314.33558,408,13.735771298408508
1762876315.33558,409,5.1106908321380615
1762876316.33558,410,4.042193055152893
1762876317.33558,411,-3.3817750811576843
1762876318.33558,412,8.640397816896439
1762876319.33558,413,7.100676864385605
1762876320.33558,414,10.717743217945099
1762876321.33558,415,5.57234001159668
1762876322.33558,416,20.07524996995926
1762876323.33558,417,20.90612582862377
1762876324.33558,418,20.91024386882782
1762876325.33558,419,30.714377909898758
1762876326.33558,420,11.41904130578041
1762876327.33558,421,4.03119582682848
1762876328.33558,422,11.029743626713753
1762876329.33558,423,9.634856715798378
1762876330.33558,424,16.01557456329465
1762876331.33558,425,22.046969830989838
1762876332.33558,426,-6.711605131626129
1762876333.33558,427,4.69449657201767
1762876334.33558,428,13.575179174542427
1762876335.33558,429,16.23891019821167
1762876336.33558,430,5.596900016069412
1762876337.33558,431,9.1988006234169
1762876338.33558,432,17.88864615559578
1762876339.33558,433,10.085085391998291
1762876340.33558,434,24.97759908437729
1762876341.33558,435,4.706261336803436
1762876342.33558,436,10.34386222064495
1762876343.33558,437,32.75376310944557
1762876344.33558,438,5.845075070858002
1762876345.33558,439,2.4891853034496307
1762876346.33558,440,9.891597300767899
1762876347.33558,441,24.25363713502884
1762876348.33558,442,-4.727719366550446
1762876349.33558,443,18.09984540939331
1762876350.33558,444,16.48564910888672
1762876351.33558,445,0.27519941329956055
1762876352.33558,446,16.464470952749252
1762876353.33558,447,-9.930198550224304
1762876354.33558,448,5.789186488837004
1762876355.33558,449,-12.687824487686157
1762876356.33558,450,14.319908499717712
1762876357.33558,451,1.7077156603336334
1762876358.33558,452,-3.6356075406074524
1762876359.33558,453,17.297673404216766
1762876360.33558,454,5.000619351863861
1762876361.33558,455,13.990321546792984
1762876362.33558,456,3.8145961463451385
1762876363.33558,457,-3.469841554760933
1762876364.33558,458,9.406880348920822
1762876365.33558,459,-0.05292807146906853
1762876366.33558,460,16.54955448023975
1762876367.33558,461,18.864240676164627
1762876368.33558,462,11.239677041769028
1762876369.33558,463,2.9217346757650375
1762876370.33558,464,6.835071563720703
1762876371.33558,465,-9.961543381214142
1762876372.33558,466,5.255177468061447
1762876373.33558,467,8.035364866256714
1762876374.33558,468,12.85225173830986
1762876375.33558,469,15.013477325439453
1762876376.33558,470,8.559946864843369
1762876377.33558,471,7.9081622660160065
1762876378.33558,472,9.531047254800797
1762876379.33558,473,-5.031924318522215
1762876380.33558,474,27.721279442310333
1762876381.33558,475,21.334130585193634
1762876382.33558,476,7.817573726177216
1762876383.33558,477,19.700931638479233
1762876384.33558,478,23.66536271572113
1762876385.33558,479,23.281345278024673
1762876386.33558,480,27.6992210149765
1762876387.33558,481,11.096804589033127
1762876388.33558,482,18.078350514173508
1762876389.33558,483,34.311976194381714
1762876390.33558,484,18.06201234459877
1762876391.33558,485,18.162500828504562
1762876392.33558,486,15.218411058187485
1762876393.33558,487,25.269871592521667
1762876394.33558,488,11.58557242155075
1762876395.33558,489,1.4553723335266113
1762876396.33558,490,18.535238713026047
1762876397.33558,491,-5.021050542593002
1762876398.33558,492,4.2768734395504
1762876399.33558,493,6.885207116603851
1762876400.33558,494,5.599716752767563
1762876401.33558,495,2.438900202512741
1762876402.33558,496,16.13564321398735
1762876403.33558,497,14.510394096374512
1762876404.33558,498,25.732028126716614
1762876405.33558,499,27.08224642276764
1762876406.33558,500,22.966482430696487
1762876407.33558,501,0.24375766515731812
1762876408.33558,502,16.324341744184494
1762876409.33558,503,27.361597537994385
1762876410.33558,504,9.213034212589264
1762876411.33558,505,18.49388301372528
1762876412.33558,506,11.273273766040802
1762876413.33558,507,18.705686628818512
1762876414.33558,508,16.844595223665237
1762876415.33558,509,9.525807738304138
1762876416.33558,510,9.248871713876724
1762876417.33558,511,22.951776146888733
1762876418.33558,512,26.215585231781006
1762876419.33558,513,16.423842310905457
1762876420.33558,514,13.06493067741394
1762876421.33558,515,32.68842539191246
1762876422.33558,516,15.3118956387043
1762876423.33558,517,8.902387797832489
1762876424.33558,518,11.316966816782951
1762876425.33558,519,15.190871506929398
1762876426.33558,520,20.335704445838928
1762876427.33558,521,7.343126967549324
1762876428.33558,522,8.096171021461487
1762876429.33558,523,5.626408040523529
1762876430.33558,524,-5.1957093477249146
1762876431.33558,525,13.38655710220337
1762876432.33558,526,18.077459454536438
1762876433.33558,527,18.40121501684189
1762876434.33558,528,29.57174724340439
1762876435.33558,529,14.70914402604103
1762876436.33558,530,5.270938873291016
1762876437.33558,531,15.697111248970032
1762876438.33558,532,8.319810509681702
1762876439.33558,533,10.47961288690567
1762876440.33558,534,17.340823784470558
1762876441.33558,535,7.76019361615181
1762876442.33558,536,24.984819680452347
1762876443.33558,537,12.753956019878387
1762876444.33558,538,21.506782799959183
1762876445.33558,539,7.852783806622028
1762876446.33558,540,7.9965715408325195
1762876447.33558,541,17.440948605537415
1762876448.33558,542,28.27862584590912
1762876449.33558,543,21.55181473493576
1762876450.33558,544,16.397976756095886
1762876451.33558,545,11.61363685131073
1762876452.33558,546,16.19473624229431
1762876453.33558,547,11.185242183506489
1762876454.33558,548,-0.0034189820289611816
1762876455.33558,549,12.995862603187561
1762876456.33558,550,10.154840499162674
1762876457.33558,551,3.205658257007599
1762876458.33558,552,16.31091034412384
1762876459.33558,553,27.547985792160034
1762876460.33558,554,20.285088181495667
1762876461.33558,555,11.176838785409927
1762876462.33558,556,10.185695439577103
1762876463.33558,557,21.0558560192585
1762876464.33558,558,25.828749418258667
1762876465.33558,559,12.98288956284523
1762876466.33558,560,8.748012840747833
1762876467.33558,561,9.068294554948807
1762876468.33558,562,0.9026881456375122
1762876469.33558,563,-14.99910432100296
1762876470.33558,564,9.686655327677727
1762876471.33558,565,9.342321395874023
1762876472.33558,566,26.469332456588745
1762876473.33558,567,21.07258089259267
1762876474.33558,568,7.2315258383750916
1762876475.33558,569,31.080552965402603
1762876476.33558,570,23.102175176143646
1762876477.33558,571,16.251280637457967
1762876478.33558,572,21.262639343738556
1762876479.33558,573,2.847992956638336
1762876480.33558,574,16.163064062595367
1762876481.33558,575,9.711645126342773
1762876482.33558,576,10.090265154838562
1762876483.33558,577,8.475737422704697
1762876484.33558,578,-3.0572796165943146
1762876485.33558,579,19.002930879592896
1762876486.33558,580,20.78409194946289
1762876487.33558,581,20.885951966047287
1762876488.33558,582,18.486454844474792
1762876489.33558,583,8.168401002883911
1762876490.33558,584,2.6263243556022644
1762876491.33558,585,25.89665311574936
1762876492.33558,586,5.548296242952347
1762876493.33558,587,10.97952526807785
1762876494.33558,588,26.649401128292084
1762876495.33558,589,21.78674554824829
1762876496.33558,590,17.85571901500225
1762876497.33558,591,10.55255976319313
1762876498.33558,592,13.15664678812027
1762876499.33558,593,19.34030282497406
1762876500.33558,594,15.096506804227829
1762876501.33558,595,25.7070851624012
1762876502.33558,596,18.377647548913956
1762876503.33558,597,2.559046685695648
1762876504.33558,598,1.3373114466667175
1762876505.33558,599,11.346892327070236
1762876506.33558,600,12.133637249469757
1762876507.33558,601,24.12410807609558
1762876508.33558,602,8.522113412618637
1762876509.33558,603,24.167833849787712
1762876510.33558,604,-3.441870838403702
1762876511.33558,605,21.010761559009552
1762876512.33558,606,22.078670382499695
1762876513.33558,607,11.401155412197113
1762876514.33558,608,21.415019750595093
1762876515.33558,609,16.25095009803772
1762876516.33558,610,6.185145754367113
1762876517.33558,611,22.804433226585388
1762876518.33558,612,21.88707023859024
1762876519.33558,613,19.248719930648804
1762876520.33558,614,18.103078931570053
1762876521.33558,615,12.575133323669434
1762876522.33558,616,24.771727174520493
1762876523.33558,617,22.320358872413635
1762876524.33558,618,24.819592535495758
1762876525.33558,619,23.096494555473328
1762876526.33558,620,9.8609117269516
1762876527.33558,621,18.064143478870392
1762876528.33558,622,19.009748727083206
1762876529.33558,623,9.04835045337677
1762876530.33558,624,17.651228457689285
1762876531.33558,625,17.219871997833252
1762876532.33558,626,13.120567411184311
1762876533.33558,627,23.416654109954834
1762876534.33558,628,13.821067720651627
1762876535.33558,629,9.710858702659607
1762876536.33558,630,13.390625059604645
1762876537.33558,631,10.48756229877472
1762876538.33558,632,14.416843116283417
1762876539.33558,633,26.12023264169693
1762876540.33558,634,15.125758845359087
1762876541.33558,635,-0.19254055619239807
1762876542.33558,636,12.27914035320282
1762876543.33558,637,3.6290868520736694
1762876544.33558,638,15.08209228515625
1762876545.33558,639,24.131468385457993
1762876546.33558,640,11.352991163730621
1762876547.33558,641,12.115828394889832
1762876548.33558,642,25.77782791852951
1762876549.33558,643,20.53171044588089
1762876550.33558,644,10.278680548071861
1762876551.33558,645,18.069615811109543
1762876552.33558,646,26.29722273349762
1762876553.33558,647,5.217584431171417
1762876554.33558,648,15.575693011283875
1762876555.33558,649,16.451141983270645
1762876556.33558,650,-0.6827792227268219
1762876557.33558,651,-1.0048968195915222
1762876558.33558,652,16.331929732114077
1762876559.33558,653,4.624045193195343
1762876560.33558,654,21.35294207930565
1762876561.33558,655,12.649945795536041
1762876562.33558,656,23.984694689512253
1762876563.33558,657,22.610200107097626
1762876564.33558,658,13.226954817771912
1762876565.33558,659,19.348582535982132
1762876566.33558,660,17.12726390361786
1762876567.33558,661,14.717683047056198
1762876568.33558,662,21.680638819932938
1762876569.33558,663,19.62111657857895
1762876570.33558,664,6.784322440624237
1762876571.33558,665,27.05692172050476
1762876572.33558,666,14.163960605859756
1762876573.33558,667,15.742694735527039
1762876574.33558,668,9.051008194684982
1762876575.33558,669,10.903907895088196
1762876576.33558,670,-5.4145328141748905
1762876577.33558,671,20.232080906629562
1762876578.33558,672,0.9247922599315643
1762876579.33558,673,-4.178859502077103
1762876580.33558,674,16.1639886200428
1762876581.33558,675,22.339181691408157
1762876582.33558,676,24.288562893867493
1762876583.33558,677,16.41020223684609
1762876584.33558,678,12.497535854578018
1762876585.33558,679,-5.171969652175903
1762876586.33558,680,18.03774031996727
1762876587.33558,681,-20.261866092681885
1762876588.33558,682,5.828671216964722
1762876589.33558,683,10.23523598909378
1762876590.33558,684,10.634777843952179
1762876591.33558,685,17.65378248691559
1762876592.33558,686,18.236862063407898
1762876593.33558,687,25.199007153511047
1762876594.33558,688,9.438895016908646
1762876595.33558,689,15.928504407405853
1762876596.33558,690,15.741110444068909
1762876597.33558,691,21.00088745355606
1762876598.33558,692,16.38811630010605
1762876599.33558,693,19.633087933063507
1762876600.33558,694,6.811115503311157
1762876601.33558,695,26.250358939170837
1762876602.33558,696,15.320993542671204
1762876603.33558,697,12.781753867864609
1762876604.33558,698,23.69064649939537
1762876605.33558,699,20.2700477540493
1762876606.33558,700,13.699915647506714
1762876607.33558,701,25.3208786547184
1762876608.33558,702,25.27224576473236
1762876609.33558,703,21.30077713727951
1762876610.33558,704,11.157424092292786
1762876611.33558,705,8.107328712940216
1762876612.33558,706,27.155422806739807
1762876613.33558,707,19.58154108002782
1762876614.33558,708,28.97633707523346
1762876615.33558,709,10.018141210079193
1762876616.33558,710,16.178392589092255
1762876617.33558,711,14.74947264790535
1762876618.33558,712,21.38027599453926
1762876619.33558,713,12.069616168737411
1762876620.33558,714,16.60597974061966
1762876621.33558,715,19.25911772251129
1762876622.33558,716,16.258263409137726
1762876623.33558,717,21.117409586906433
1762876624.33558,718,31.696056067943573
1762876625.33558,719,14.589534550905228
1762876626.33558,720,13.574541509151459
1762876627.33558,721,21.00784096121788
1762876628.33558,722,21.614723563194275
1762876629.33558,723,16.32715505361557
1762876630.33558,724,23.179685711860657
1762876631.33558,725,17.61374431848526
1762876632.33558,726,15.490344941616058
1762876633.33558,727,30.185942828655243
1762876634.33558,728,21.084801852703094
1762876635.33558,729,17.82794961333275
1762876636.33558,730,32.32538053393364
1762876637.33558,731,22.06286770105362
1762876638.33558,732,15.947137385606766
1762876639.33558,733,29.262773633003235
1762876640.33558,734,26.873227953910828
1762876641.33558,735,30.42064654827118
1762876642.33558,736,13.603862881660461
1762876643.33558,737,16.854064643383026
1762876644.33558,738,8.149741262197495
1762876645.33558,739,12.79672971367836
1762876646.33558,740,6.900756970047951
1762876647.33558,741,18.8002560287714
1762876648.33558,742,14.542603492736816
1762876649.33558,743,22.49591851234436
1762876650.33558,744,4.029055446386337
1762876651.33558,745,13.281279563903809
1762876652.33558,746,18.539324432611465
1762876653.33558,747,25.7392740547657
1762876654.33558,748,21.39248737692833
1762876655.33558,749,20.465184710919857
1762876656.33558,750,7.125062495470047
1762876657.33558,751,6.327903121709824
1762876658.33558,752,10.328266084194183
1762876659.33558,753,8.250653505325317
1762876660.33558,754,5.773960471153259
1762876661.33558,755,6.758058771491051
1762876662.33558,756,12.998778253793716
1762876663.33558,757,14.76961499452591
1762876664.33558,758,8.405323952436447
1762876665.33558,759,20.245557516813278
1762876666.33558,760,21.597823292016983
1762876667.33558,761,14.62085971236229
1762876668.33558,762,-2.5635103285312653
1762876669.33558,763,16.643802106380463
1762876670.33558,764,24.189018845558167
