episode,total_reward,avg_reward_per_action,num_of_actions
104,28.30561356113877,2.3588011300948977,12
105,30.297204463014232,2.5247670385845193,12
106,4.817139338174833,0.4014282781812361,12
107,-1.8964238385284222,-0.15803531987736852,12
108,18.690583803867654,1.5575486503223044,12
109,18.487234182772518,1.5406028485643766,12
110,9.639778631294236,0.8033148859411864,12
111,7.889023538531635,0.6574186282109696,12
112,15.44905197356784,1.28742099779732,12
113,23.287858965425645,1.9406549137854705,12
114,-11.302754560408871,-0.9418962133674059,12
115,17.490205330717867,1.4575171108931555,12
116,21.24371898603461,1.7703099155028843,12
117,6.882254967293077,0.5735212472744231,12
118,28.343139424178542,2.361928285348212,12
119,21.42161750966061,1.7851347924717176,12
120,14.690751563742168,1.224229296978514,12
121,25.48470292656478,2.1237252438803984,12
122,12.578068483047135,1.0481723735872612,12
123,1.361113285660926,0.1134261071384105,12
124,3.7420408592712198,0.31183673827260167,12
125,-1.9517731758725532,-0.1626477646560461,12
126,19.956231844183062,1.6630193203485886,12
127,28.851598594377847,2.4042998828648208,12
128,11.46955639919998,0.9557963665999983,12
129,18.595488238769143,1.5496240198974285,12
130,24.800835804809,2.066736317067417,12
131,12.185644674907149,1.0154703895755957,12
132,19.155117921324994,1.596259826777083,12
133,14.341890375248704,1.1951575312707254,12
134,25.3867369934247,2.1155614161187253,12
135,-8.806608882897116,-0.7338840735747597,12
136,5.90432526195417,0.49202710516284753,12
137,20.755979406971207,1.7296649505809338,12
138,12.987847925491431,1.0823206604576192,12
139,21.782611721203573,1.8152176434336311,12
140,-6.140024273637691,-0.5116686894698076,12
141,24.436339848348553,2.036361654029046,12
142,10.962212223616183,0.9135176853013486,12
143,14.780240500629567,1.2316867083857972,12
144,25.43469599956849,2.119557999964041,12
145,28.63357768682441,2.3861314739020343,12
146,18.151628900954474,1.5126357417462062,12
147,10.981327561544909,0.9151106301287424,12
148,13.115481346270585,1.092956778855882,12
149,22.772592515469682,1.8977160429558069,12
150,30.4322912703832,2.5360242725319333,12
151,2.2747640697852662,0.1895636724821055,12
152,-12.856608882897117,-1.0713840735747597,12
153,1.2779811741460798,0.10649843117883999,12
154,24.844557586813504,2.0703797989011252,12
155,2.386814396787848,0.19890119973232068,12
156,20.827372072648494,1.7356143393873744,12
157,-1.9075896662971763,-0.1589658055247647,12
158,26.67863081091816,2.2232192342431802,12
159,23.57218434550657,1.964348695458881,12
160,22.72194748640129,1.8934956238667742,12
161,16.842351726123383,1.403529310510282,12
162,26.08369415223455,2.173641179352879,12
163,24.653383849618763,2.0544486541348967,12
164,12.112822105602696,1.009401842133558,12
165,14.602105796055683,1.2168421496713069,12
166,34.09608567274423,2.8413404727286857,12
167,-1.8390658551487116,-0.1532554879290593,12
168,11.208758445786165,0.9340632038155138,12
169,22.728597987488023,1.8940498322906685,12
170,25.583146185294616,2.1319288487745514,12
171,27.216797817454136,2.2680664847878447,12
172,9.348498723619963,0.7790415603016636,12
173,-7.056499549670896,-0.5880416291392413,12
174,24.13134216194041,2.0109451801617007,12
175,29.5307498967276,2.4608958247273,12
176,22.87354388229602,1.9061286568580016,12
177,-10.894303934998891,-0.9078586612499077,12
178,-11.4,-0.9500000000000001,12
179,19.80742959515554,1.6506191329296283,12
180,27.463982425336177,2.288665202111348,12
181,19.14045759271444,1.5950381327262033,12
182,13.963424290997548,1.1636186909164623,12
183,18.873485559299546,1.572790463274962,12
184,15.009277352754477,1.2507731127295398,12
185,29.97309013547911,2.497757511289926,12
186,37.76998185665458,3.1474984880545485,12
187,1.4371020043796787,0.11975850036497322,12
188,15.047603697644,1.2539669748036666,12
189,20.422068669160875,1.7018390557634062,12
190,24.070578033715414,2.005881502809618,12
191,18.977533797947935,1.5814611498289946,12
192,31.84170720387573,2.6534756003229774,12
193,-17.7,-1.4749999999999999,12
194,16.024284199443116,1.3353570166202597,12
195,25.255750661930932,2.1046458884942445,12
196,1.1090941585349854,0.09242451321124878,12
197,9.888026464169213,0.8240022053474344,12
198,12.75886764265939,1.0632389702216158,12
199,11.373168302407226,0.9477640252006022,12
200,22.72117864634369,1.8934315538619744,12
201,26.567032952352594,2.2139194126960495,12
202,13.431327561544906,1.1192772967954088,12
203,0.8733537772407438,0.07277948143672865,12
204,24.697029742957973,2.0580858119131644,12
205,3.0082359653171786,0.25068633044309824,12
206,-1.8631856032121514,-0.15526546693434595,12
207,21.496438900006503,1.7913699083338752,12
208,27.27028143146229,2.2725234526218574,12
209,-4.464355325092852,-0.3720296104244043,12
210,25.608491973140133,2.134040997761678,12
211,16.619239627238674,1.3849366356032229,12
212,10.681417581272097,0.8901181317726747,12
213,26.397615088165406,2.1998012573471173,12
214,11.449894351063422,0.9541578625886186,12
215,19.47936519517748,1.6232804329314565,12
216,21.169398825917728,1.7641165688264773,12
217,16.910893545501455,1.4092411287917879,12
218,-3.051802874809789,-0.2543169062341491,12
219,-2.8544448596158603,-0.23787040496798836,12
220,-2.4869165981928654,-0.20724304984940545,12
221,-12.439065855148714,-1.0365888212623928,12
222,3.7863319716796227,0.3155276643066352,12
223,23.59159236887129,1.9659660307392741,12
224,26.87619492542844,2.23968291045237,12
225,-22.199999999999996,-1.8499999999999996,12
226,23.07908616462622,1.9232571803855183,12
227,21.50441662650151,1.7920347188751258,12
228,21.3070231212194,1.7755852601016169,12
229,7.0904857181115375,0.5908738098426282,12
230,17.2849366217776,1.4404113851481333,12
231,23.100541443378052,1.9250451202815044,12
232,-0.9036082954721971,-0.07530069128934976,12
233,22.17488900854772,1.8479074173789767,12
234,18.305656561191633,1.5254713800993027,12
235,13.85307859619048,1.1544232163492067,12
236,-22.199999999999996,-1.8499999999999996,12
237,20.691059700457004,1.7242549750380836,12
238,29.286620765227454,2.440551730435621,12
239,21.948060028646005,1.8290050023871671,12
240,23.12070889353204,1.92672574112767,12
241,19.173732384824483,1.597811032068707,12
242,26.08590246268664,2.1738252052238867,12
243,21.274968317835345,1.7729140264862788,12
244,-30.29999999999999,-2.524999999999999,12
245,22.931052742909607,1.910921061909134,12
246,-11.739065855148713,-0.9782554879290594,12
247,20.54167817576684,1.7118065146472368,12
248,23.10989475387179,1.9258245628226491,12
249,10.870833104359882,0.9059027586966568,12
250,21.593249993612876,1.7994374994677396,12
251,13.488026464169211,1.1240022053474343,12
252,17.47722919860244,1.4564357665502035,12
253,7.2110255093986275,0.6009187924498857,12
254,35.91470200689097,2.992891833907581,12
255,5.986814396787848,0.49890119973232067,12
256,24.383836751006687,2.0319863959172237,12
257,20.117644607659784,1.6764703839716486,12
258,16.454284448184232,1.3711903706820194,12
259,21.65994608236406,1.8049955068636716,12
260,3.352105796055685,0.27934214967130705,12
261,1.0235949520185474,0.08529957933487896,12
262,18.997124857556432,1.5830937381297028,12
263,21.10026621085258,1.7583555175710484,12
264,26.46718575664712,2.2055988130539266,12
265,27.443423145709676,2.2869519288091396,12
266,22.8124398097042,1.9010366508086831,12
267,18.983394279281352,1.581949523273446,12
268,5.833422844926462,0.48611857041053846,12
269,12.120239629972948,1.0100199691644123,12
270,21.04317941583914,1.7535982846532618,12
271,25.855749390367368,2.154645782530614,12
272,12.953576161471581,1.0794646801226317,12
273,24.95327187238994,2.079439322699162,12
274,5.602105796055682,0.4668421496713068,12
275,20.187847925491432,1.6823206604576193,12
276,9.99075156374217,0.8325626303118475,12
277,31.297996711226915,2.608166392602243,12
278,24.95398754454965,2.0794989620458044,12
279,13.930941993480781,1.1609118327900652,12
280,-15.106608882897119,-1.25888407357476,12
281,10.571174988301415,0.8809312490251179,12
282,21.875874389660645,1.8229895324717205,12
283,4.7442859692390265,0.3953571641032522,12
284,15.765186139105953,1.3137655115921627,12
285,20.392210650920166,1.6993508875766805,12
286,18.74357812325558,1.5619648436046318,12
287,-12.606608882897115,-1.0505507402414263,12
288,-3.891792113330419,-0.3243160094442016,12
289,37.05068666129264,3.0875572217743863,12
290,22.349910379506234,1.8624925316255194,12
291,-9.289065855148712,-0.7740888212623926,12
292,35.29970570744602,2.9416421422871686,12
293,20.3814175812721,1.6984514651060083,12
294,-16.69737818756191,-1.3914481822968259,12
295,2.699780811685358,0.22498173430711318,12
296,25.409922749445844,2.1174935624538205,12
297,-8.566475634242469,-0.7138729695202057,12
298,17.69209622559647,1.474341352133039,12
299,21.47106175192097,1.7892551459934143,12
300,-3.9528751424435686,-0.32940626187029737,12
301,21.59138395053185,1.799281995877654,12
302,21.6319146587936,1.8026595548994668,12
303,14.29317941583914,1.1910982846532616,12
304,18.67514963522081,1.556262469601734,12
305,-2.7309055764971153,-0.22757546470809295,12
306,33.14698853070382,2.7622490442253187,12
307,25.202296119485926,2.100191343290494,12
308,-17.80660888289712,-1.48388407357476,12
309,25.87975673551124,2.1566463946259367,12
310,27.32754203838824,2.277295169865687,12
311,23.479684691994475,1.9566403909995396,12
312,21.653704061139457,1.8044753384282881,12
313,22.618295630260945,1.8848579691884122,12
314,17.5321873366734,1.46101561138945,12
315,-13.306608882897118,-1.1088840735747598,12
316,24.819905840929046,2.068325486744087,12
317,29.30396076029206,2.4419967300243384,12
318,-16.456608882897118,-1.3713840735747598,12
319,18.075179639102316,1.506264969925193,12
320,26.127427571777666,2.1772856309814723,12
321,13.422821883801536,1.1185684903167947,12
322,25.680585259301328,2.140048771608444,12
323,16.02997945682925,1.3358316214024375,12
324,26.04579155695952,2.1704826297466266,12
325,17.08895165773437,1.4240793048111975,12
326,13.79275480591001,1.1493962338258341,12
327,21.859188934894316,1.8215990779078597,12
328,-5.181211056068779,-0.4317675880057316,12
329,19.06832540105277,1.5890271167543977,12
330,20.61831473956734,1.718192894963945,12
331,27.57323534358832,2.2977696119656934,12
332,23.994402141585734,1.9995335117988111,12
333,25.22816058699375,2.1023467155828124,12
334,12.958787749445774,1.0798989791204812,12
335,-10.643329132445238,-0.8869440943704365,12
336,8.232889142152265,0.6860740951793555,12
337,3.5267449008569773,0.2938954084047481,12
338,30.531873323458242,2.5443227769548535,12
339,12.866091764361471,1.0721743136967892,12
340,28.848383812788448,2.404031984399037,12
341,-0.16636055523448423,-0.013863379602873685,12
342,27.923049177585114,2.3269207647987593,12
343,15.677981174146078,1.30649843117884,12
344,24.084831468845408,2.0070692890704507,12
345,26.65847723879347,2.2215397698994557,12
346,20.362545038515634,1.696878753209636,12
347,20.651873236193705,1.7209894363494753,12
348,21.578958115388957,1.7982465096157465,12
349,-2.7776025237201645,-0.23146687697668036,12
350,21.084528901786378,1.7570440751488647,12
351,13.945966937207574,1.1621639114339646,12
352,15.718964436579697,1.3099137030483081,12
353,20.758782969076883,1.729898580756407,12
354,-26.699999999999996,-2.2249999999999996,12
355,19.86922251839587,1.6557685431996558,12
356,26.354105249111484,2.196175437425957,12
357,16.646748603465525,1.3872290502887938,12
358,3.953576161471576,0.32946468012263136,12
359,16.72070426462179,1.393392022051816,12
360,-4.109751672337365,-0.3424793060281137,12
361,13.715068693455164,1.1429223911212636,12
362,3.100187006152695,0.25834891717939124,12
363,20.995355244770817,1.7496129370642348,12
364,-4.330934525158354,-0.36091121042986285,12
365,24.110313132001767,2.0091927610001474,12
366,21.90121447077308,1.8251012058977567,12
367,-4.003185786385012,-0.33359881553208437,12
368,25.568860875286056,2.130738406273838,12
369,32.05892611303721,2.671577176086434,12
370,15.09350505276261,1.2577920877302176,12
371,25.736669712295125,2.1447224760245938,12
372,-22.649999999999995,-1.8874999999999995,12
373,3.0497668941851317,0.2541472411820943,12
374,20.274914485197293,1.6895762070997744,12
375,26.594055276567513,2.216171273047293,12
376,24.454653015392967,2.037887751282747,12
377,25.31526056605372,2.109605047171143,12
378,24.638784385226227,2.0532320321021857,12
379,-10.500336254893394,-0.8750280212411162,12
380,25.687912333979604,2.140659361164967,12
381,-12.606608882897117,-1.0505507402414265,12
382,18.141568310859636,1.511797359238303,12
383,17.709784823808196,1.4758154019840164,12
384,19.044756145521855,1.5870630121268212,12
385,18.016483536909863,1.5013736280758219,12
386,21.227407231019104,1.7689506025849253,12
387,-5.803185786385013,-0.48359881553208445,12
388,-23.24312633545972,-1.9369271946216433,12
389,-16.939065855148712,-1.4115888212623926,12
390,21.78736021029598,1.8156133508579984,12
391,21.82458719688325,1.8187155997402709,12
392,4.639824881638667,0.3866520734698889,12
393,21.663618362278168,1.8053015301898474,12
394,30.18887872265136,2.51573989355428,12
395,33.20058930367013,2.766715775305844,12
396,20.786901254316305,1.7322417711930254,12
397,10.640751563742167,0.886729296978514,12
398,7.909471073002875,0.6591225894169063,12
399,32.67160985504847,2.722634154587373,12
400,17.325338748505796,1.4437782290421497,12
401,26.713938386582313,2.2261615322151926,12
402,32.02641499041372,2.66886791586781,12
403,24.00233219630607,2.0001943496921726,12
404,18.85523468163722,1.5712695568031017,12
405,19.299137321893443,1.6082614434911202,12
406,23.667091727702584,1.9722576439752153,12
407,8.07409794151798,0.6728414951264984,12
408,21.10546229716344,1.7587885247636201,12
409,20.818760509943385,1.7348967091619487,12
410,23.1830586405607,1.9319215533800582,12
411,19.06622944512534,1.5888524537604451,12
412,-2.9194670663260607,-0.24328892219383838,12
413,22.865737199595152,1.9054780999662626,12
414,26.983004781430235,2.248583731785853,12
415,26.27278612992164,2.1893988441601366,12
416,-3.246423838528424,-0.2705353198773687,12
417,30.594077857697922,2.5495064881414935,12
418,12.162096466413724,1.0135080388678104,12
419,5.4745082465333015,0.4562090205444418,12
420,14.214425063730467,1.1845354219775388,12
421,18.51396914225534,1.5428307618546118,12
422,20.30383124229908,1.6919859368582566,12
423,25.08498348597417,2.0904152904978477,12
424,7.083422809004766,0.5902852340837305,12
425,23.659337026585206,1.9716114188821006,12
426,24.801562531520833,2.0667968776267363,12
427,3.9722506556883492,0.3310208879740291,12
428,9.920313087653302,0.8266927573044418,12
429,-25.774602173171658,-2.1478835144309714,12
430,21.19831675573985,1.7665263963116542,12
431,-14.100000000000001,-1.175,12
432,-11.123992291185157,-0.9269993575987631,12
433,-21.299999999999997,-1.7749999999999997,12
434,20.400581525262336,1.700048460438528,12
435,26.04442062686253,2.1703683855718774,12
436,22.096359760317743,1.841363313359812,12
437,21.259871206378325,1.7716559338648603,12
438,30.371791830383565,2.530982652531964,12
439,9.512588181697845,0.7927156818081538,12
440,25.172432262469293,2.097702688539108,12
441,-12.199812993847303,-1.0166510828206086,12
442,35.350328898158544,2.945860741513212,12
443,36.0296573993895,3.002471449949125,12
444,24.422169145014273,2.0351807620845226,12
445,18.61675379412463,1.5513961495103858,12
446,29.169784543426466,2.430815378618872,12
447,17.89066432053882,1.490888693378235,12
448,2.24138395053185,0.18678199587765418,12
449,29.730555596455197,2.4775462997045996,12
450,26.403073960273442,2.20025616335612,12
451,20.124385556447876,1.6770321297039896,12
452,27.269944066907485,2.272495338908957,12
453,0.8817883316556516,0.0734823609713043,12
454,34.03668591605426,2.836390493004522,12
455,18.486163510263715,1.5405136258553096,12
456,-19.441212250554226,-1.6201010208795188,12
457,9.324339561322638,0.7770282967768866,12
458,24.1816641568304,2.0151386797358666,12
459,28.385203903900422,2.3654336586583686,12
460,3.0772291986024407,0.2564357665502034,12
461,29.113960475913316,2.4261633729927765,12
462,15.132684579771217,1.261057048314268,12
463,17.48784792549143,1.4573206604576192,12
464,-14.406608882897117,-1.2005507402414264,12
465,27.285223745841144,2.273768645486762,12
466,17.697714056492785,1.474809504707732,12
467,18.911750891968754,1.5759792409973963,12
468,-8.047831687027703,-0.6706526405856419,12
469,32.01893813910567,2.6682448449254728,12
470,-13.99967224656121,-1.1666393538801008,12
471,23.996909831468088,1.999742485955674,12
472,22.891285563184862,1.9076071302654052,12
473,20.581855025789263,1.7151545854824386,12
474,22.07384769125938,1.8394873076049485,12
475,18.988213470321913,1.582351122526826,12
476,19.272816837979025,1.6060680698315855,12
477,14.051500609883307,1.1709583841569422,12
478,-3.680479013632742,-0.3067065844693952,12
479,25.158555090066493,2.096546257505541,12
480,20.156815408100435,1.679734617341703,12
481,1.4024022754147034,0.11686685628455862,12
482,20.504152080067378,1.7086793400056148,12
483,17.630205513890736,1.469183792824228,12
484,15.274767582519724,1.2728972985433102,12
485,15.18173736348167,1.2651447802901392,12
486,-13.297894203944319,-1.1081578503286933,12
487,9.817951516831634,0.8181626264026362,12
488,-0.5029865303083283,-0.04191554419236069,12
489,21.140115310990684,1.7616762759158904,12
490,23.765757692555763,1.9804798077129802,12
491,6.802354428593308,0.5668628690494423,12
492,24.808059954022653,2.067338329501888,12
493,-8.863185603212154,-0.7385988002676794,12
494,20.008877261789408,1.6674064384824507,12
495,20.724073648401276,1.727006137366773,12
496,19.706200352963627,1.6421833627469689,12
497,23.22572785855724,1.9354773215464365,12
498,7.367547712807863,0.6139623094006552,12
499,4.6934931299471145,0.3911244274955929,12
500,36.63689196233012,3.0530743301941765,12
501,22.705545088858266,1.8921287574048555,12
502,-26.699999999999996,-2.2249999999999996,12
503,15.583799133919822,1.298649927826652,12
504,20.46422718695765,1.7053522655798041,12
505,19.786016948048214,1.6488347456706844,12
506,23.75720781348147,1.9797673177901227,12
507,16.962257752977873,1.4135214794148228,12
508,20.669936483594995,1.7224947069662495,12
509,20.68328622989806,1.7236071858248383,12
510,16.85210579605568,1.4043421496713069,12
511,20.25758438464908,1.6881320320540898,12
512,28.18861899925117,2.349051583270931,12
513,22.09489737411382,1.8412414478428183,12
514,15.109471073002881,1.2591225894169067,12
515,24.843437868181717,2.070286489015143,12
516,-5.459805123251815,-0.4549837602709846,12
517,18.885370076010716,1.5737808396675597,12
518,24.095312253560593,2.007942687796716,12
519,21.367524808437334,1.780627067369778,12
520,21.450014349844537,1.7875011958203781,12
521,34.79354050369979,2.899461708641649,12
522,22.81918103190174,1.901598419325145,12
523,29.64664671487142,2.4705538929059516,12
524,22.140606390320134,1.8450505325266777,12
525,-22.141212250554226,-1.8451010208795189,12
526,19.43343603588379,1.6194530029903158,12
527,16.42236382394208,1.36853031866184,12
528,21.49484896595153,1.7912374138292941,12
529,16.387023577295018,1.3655852981079182,12
530,-18.09121225055423,-1.507601020879519,12
531,30.28755951688911,2.5239632930740927,12
532,-13.089220361963024,-1.0907683634969187,12
533,19.693272354591116,1.6411060295492597,12
534,19.52752262194497,1.6272935518287477,12
535,-23.86197353583078,-1.988497794652565,12
536,-20.08906585514871,-1.6740888212623926,12
537,-11.266475634242468,-0.9388729695202057,12
538,16.448859205988544,1.370738267165712,12
539,19.231737363481667,1.602644780290139,12
540,13.347987755003224,1.1123323129169354,12
541,26.2508794191176,2.1875732849264664,12
542,20.51361535954152,1.7094679466284601,12
543,30.94348487839178,2.5786237398659817,12
544,22.34204655174465,1.8618372126453877,12
545,20.822856006721164,1.735238000560097,12
546,8.724188924601467,0.7270157437167889,12
547,25.962711262885534,2.1635592719071277,12
548,-11.711973535830785,-0.9759977946525654,12
549,23.575665341061086,1.9646387784217572,12
550,28.648049954012745,2.3873374961677287,12
551,6.4029875929781515,0.5335822994148459,12
552,16.648235634794474,1.3873529695662061,12
553,-4.318679468076183,-0.35988995567301524,12
554,20.102572722338703,1.6752143935282253,12
555,20.10618719149049,1.6755155992908743,12
556,19.21028782012035,1.6008573183433625,12
557,-11.750726532442691,-0.9792272110368909,12
558,19.746782042354468,1.6455651701962057,12
559,-3.649812993847299,-0.30415108282060827,12
560,-11.711973535830788,-0.9759977946525656,12
561,22.41430091671168,1.8678584097259734,12
562,11.401865796071032,0.9501554830059193,12
563,23.460852401501075,1.955071033458423,12
564,23.05676014884388,1.9213966790703232,12
565,20.442334349595075,1.7035278624662562,12
566,15.278358168520768,1.2731965140433974,12
567,24.676123328113224,2.056343610676102,12
568,-11.897821133451345,-0.9914850944542787,12
569,35.05926315219449,2.921605262682874,12
570,22.412134781838724,1.8676778984865603,12
571,27.5394020575183,2.2949501714598584,12
572,26.835691818242097,2.2363076515201747,12
573,-1.8119735358307847,-0.15099779465256538,12
574,20.52224833094523,1.7101873609121025,12
575,6.4152605660537105,0.5346050471711425,12
576,4.077971763526962,0.3398309802939135,12
577,25.16823197805995,2.097352664838329,12
578,25.149422652010916,2.09578522100091,12
579,26.822795389398134,2.235232949116511,12
580,33.210159535514954,2.767513294626246,12
581,20.406066409254517,1.7005055341045432,12
582,20.368268221595066,1.6973556851329221,12
583,16.889023538531635,1.4074186282109695,12
584,12.89371887054167,1.0744765725451393,12
585,29.87581157637974,2.4896509646983116,12
586,15.044501083149253,1.2537084235957712,12
587,20.33747222032768,1.6947893516939734,12
588,20.155845925647398,1.6796538271372832,12
589,-18.382002112082727,-1.5318335093402273,12
590,23.3238145380235,1.9436512115019582,12
591,19.402393016154665,1.6168660846795555,12
592,26.08679208335421,2.1738993402795175,12
593,0.807207813481468,0.06726731779012234,12
594,20.94350505276261,1.7452920877302176,12
595,16.324509878669783,1.3603758232224819,12
596,20.605770922833017,1.7171475769027513,12
597,12.852498648758228,1.0710415540631857,12
598,26.470586389391904,2.205882199115992,12
599,4.2003918522371375,0.3500326543530948,12
600,-1.4682730811098077,-0.12235609009248398,12
601,18.35001423869449,1.529167853224541,12
602,-1.9780127830616374,-0.1648343985884698,12
603,-7.456608882897116,-0.6213840735747597,12
604,21.821353427306036,1.8184461189421697,12
605,21.30612948355879,1.7755107902965659,12
606,12.36358240986499,1.0302985341554158,12
607,16.75054382123266,1.3958786517693884,12
608,19.056066409254516,1.588005534104543,12
609,24.864993964644842,2.07208283038707,12
610,27.080297508146433,2.256691459012203,12
611,24.93228820116932,2.077690683430777,12
612,18.884421099919532,1.5737017583266277,12
613,21.92820229905022,1.8273501915875183,12
614,29.220234660345554,2.4350195550287963,12
615,25.844786161255282,2.153732180104607,12
616,22.705487059656555,1.8921239216380463,12
617,-3.79750135124177,-0.31645844593681416,12
618,2.6816475843695593,0.22347063203079662,12
619,28.602127260741675,2.3835106050618062,12
620,9.099949940225951,0.7583291616854959,12
621,-29.399999999999995,-2.4499999999999997,12
622,20.729589448302775,1.7274657873585646,12
623,23.086729346422292,1.9238941122018576,12
624,28.731855009938418,2.3943212508282015,12
625,5.203939590579903,0.4336616325483253,12
626,21.23809800443962,1.7698415003699683,12
627,21.865294416486517,1.8221078680405431,12
628,10.74720400777363,0.8956003339811359,12
629,12.873235789643857,1.072769649136988,12
630,17.561745565242674,1.463478797103556,12
631,22.35225569455323,1.8626879745461025,12
632,1.3001870061526994,0.10834891717939162,12
633,22.691077322310353,1.8909231101925295,12
634,-20.299672246561205,-1.6916393538801004,12
635,27.428869898920613,2.2857391582433846,12
636,18.854697179045317,1.5712247649204432,12
637,-14.546642513637366,-1.2122202094697805,12
638,-4.245582327062147,-0.3537985272551789,12
639,26.63590910705129,2.219659092254274,12
640,2.256699937482159,0.18805832812351322,12
641,-6.4593052438968135,-0.5382754369914011,12
642,21.24325862306426,1.7702715519220218,12
643,21.435108008504184,1.786259000708682,12
644,22.736459468930452,1.8947049557442044,12
645,20.361180795290274,1.6967650662741895,12
646,21.843505052762612,1.8202920877302178,12
647,21.225002302949758,1.7687501919124797,12
648,-30.749999999999993,-2.5624999999999996,12
649,21.710737694449787,1.8092281412041489,12
650,25.824635657916968,2.1520529714930805,12
651,26.62577773645819,2.218814811371516,12
652,29.441709111235426,2.453475759269619,12
653,-19.441212250554226,-1.6201010208795188,12
654,29.03405983637898,2.419504986364915,12
655,23.88891531899737,1.9907429432497807,12
656,9.601865796071037,0.8001554830059198,12
657,-12.397894203944318,-1.0331578503286931,12
658,26.423710400825517,2.20197586673546,12
