episode,total_reward,avg_reward_per_action,num_of_actions
104,28.30561356113877,2.3588011300948977,12
105,30.297204463014232,2.5247670385845193,12
106,4.817139338174833,0.4014282781812361,12
107,-1.8964238385284222,-0.15803531987736852,12
108,18.690583803867654,1.5575486503223044,12
109,18.487234182772518,1.5406028485643766,12
110,9.639778631294236,0.8033148859411864,12
111,7.889023538531635,0.6574186282109696,12
112,15.44905197356784,1.28742099779732,12
113,23.287858965425645,1.9406549137854705,12
114,-11.302754560408871,-0.9418962133674059,12
115,17.490205330717867,1.4575171108931555,12
116,21.24371898603461,1.7703099155028843,12
117,6.882254967293077,0.5735212472744231,12
118,28.343139424178542,2.361928285348212,12
119,21.42161750966061,1.7851347924717176,12
120,14.690751563742168,1.224229296978514,12
121,25.48470292656478,2.1237252438803984,12
122,12.578068483047135,1.0481723735872612,12
123,1.361113285660926,0.1134261071384105,12
124,3.7420408592712198,0.31183673827260167,12
125,-1.9517731758725532,-0.1626477646560461,12
126,19.956231844183062,1.6630193203485886,12
127,28.851598594377847,2.4042998828648208,12
128,11.46955639919998,0.9557963665999983,12
129,18.595488238769143,1.5496240198974285,12
130,24.800835804809,2.066736317067417,12
131,12.185644674907149,1.0154703895755957,12
132,19.155117921324994,1.596259826777083,12
133,14.341890375248704,1.1951575312707254,12
134,25.3867369934247,2.1155614161187253,12
135,-8.806608882897116,-0.7338840735747597,12
136,5.90432526195417,0.49202710516284753,12
137,20.755979406971207,1.7296649505809338,12
138,12.987847925491431,1.0823206604576192,12
139,21.782611721203573,1.8152176434336311,12
140,-6.140024273637691,-0.5116686894698076,12
141,24.436339848348553,2.036361654029046,12
142,10.962212223616183,0.9135176853013486,12
143,14.780240500629567,1.2316867083857972,12
144,25.43469599956849,2.119557999964041,12
145,28.63357768682441,2.3861314739020343,12
146,18.151628900954474,1.5126357417462062,12
147,10.981327561544909,0.9151106301287424,12
148,13.115481346270585,1.092956778855882,12
149,22.772592515469682,1.8977160429558069,12
150,30.4322912703832,2.5360242725319333,12
151,2.2747640697852662,0.1895636724821055,12
152,-12.856608882897117,-1.0713840735747597,12
153,1.2779811741460798,0.10649843117883999,12
154,24.844557586813504,2.0703797989011252,12
155,2.386814396787848,0.19890119973232068,12
156,20.827372072648494,1.7356143393873744,12
157,-1.9075896662971763,-0.1589658055247647,12
158,26.67863081091816,2.2232192342431802,12
159,23.57218434550657,1.964348695458881,12
160,22.72194748640129,1.8934956238667742,12
161,16.842351726123383,1.403529310510282,12
162,26.08369415223455,2.173641179352879,12
163,24.653383849618763,2.0544486541348967,12
164,12.112822105602696,1.009401842133558,12
165,14.602105796055683,1.2168421496713069,12
166,34.09608567274423,2.8413404727286857,12
167,-1.8390658551487116,-0.1532554879290593,12
168,11.208758445786165,0.9340632038155138,12
169,22.728597987488023,1.8940498322906685,12
170,25.583146185294616,2.1319288487745514,12
171,22.395003312248047,1.8662502760206705,12
172,19.86263867054988,1.65521988921249,12
173,7.881013548082677,0.6567511290068898,12
174,18.113752044436342,1.509479337036362,12
175,25.917960069213557,2.1598300057677964,12
176,0.6109341448512859,0.050911178737607164,12
177,22.306916851611632,1.8589097376343027,12
178,-13.2,-1.0999999999999999,12
179,26.24703280392445,2.187252733660371,12
180,15.156493127546133,1.2630410939621777,12
181,-9.124602173171665,-0.7603835144309721,12
182,19.70580240462668,1.6421502003855568,12
183,17.200904444505653,1.4334087037088044,12
184,15.632930260810069,1.302744188400839,12
185,22.947369561199924,1.9122807967666604,12
186,25.40801606987168,2.117334672489307,12
187,-0.9639248309888397,-0.08032706924906997,12
188,21.69146723073104,1.8076222692275865,12
189,19.34380135525504,1.6119834462712532,12
190,26.41632270100959,2.2013602250841324,12
191,-24.9,-2.0749999999999997,12
192,-2.2012343808150057,-0.18343619840125047,12
193,-19.499999999999996,-1.6249999999999998,12
194,21.54536442800342,1.7954470356669516,12
195,22.244762045380618,1.8537301704483848,12
196,5.051472272164119,0.42095602268034327,12
197,22.036941853666132,1.8364118211388443,12
198,26.88834922499102,2.240695768749252,12
199,19.774576683198443,1.647881390266537,12
200,23.263030708774536,1.938585892397878,12
201,26.793011385115022,2.2327509487595854,12
202,25.58298111182195,2.131915092651829,12
203,23.180997176162663,1.931749764680222,12
204,16.043398526186614,1.336949877182218,12
205,4.662865359481298,0.38857211329010816,12
206,16.021851989730106,1.3351543324775088,12
207,19.778594736840112,1.6482162280700094,12
208,23.175149635220805,1.9312624696017338,12
209,25.242132897960104,2.1035110748300085,12
210,25.825546160965466,2.152128846747122,12
211,-16.039065855148714,-1.3365888212623929,12
212,15.778481857659152,1.3148734881382627,12
213,26.562339680494475,2.213528306707873,12
214,-13.174602173171664,-1.097883514430972,12
215,28.271592408425835,2.3559660340354864,12
216,-10.474602173171665,-0.872883514430972,12
217,23.41357748785164,1.95113145732097,12
218,19.67167757635228,1.6393064646960234,12
219,-6.239868848087514,-0.5199890706739595,12
220,6.73694185366613,0.5614118211388441,12
221,22.19432832246033,1.8495273602050275,12
222,16.525343528158807,1.3771119606799005,12
223,-15.450000000000001,-1.2875,12
224,19.79982225019435,1.6499851875161957,12
225,20.395870846461364,1.6996559038717802,12
226,23.794603864816402,1.982883655401367,12
227,25.20654882763108,2.1005457356359236,12
228,-2.025222712261864,-0.16876855935515533,12
229,9.834185576274107,0.819515464689509,12
230,21.297754599972773,1.7748128833310644,12
231,-17.7,-1.4749999999999999,12
232,-0.7235118985999476,-0.0602926582166623,12
233,24.20172646289108,2.0168105385742567,12
234,10.813981532241373,0.901165127686781,12
235,30.605187495894715,2.5504322913245594,12
236,11.141845049588186,0.9284870874656822,12
237,22.290454118529453,1.8575378432107879,12
238,25.824686556537717,2.15205721304481,12
239,20.045011089942797,1.6704175908285663,12
240,15.060193285088955,1.2550161070907462,12
241,20.164621260672135,1.6803851050560112,12
242,21.162339680494473,1.7635283067078726,12
243,13.652587028025264,1.137715585668772,12
244,21.768806268430414,1.8140671890358677,12
245,17.448068748314714,1.4540057290262263,12
246,-10.05924843625783,-0.8382707030214859,12
247,-27.599999999999994,-2.2999999999999994,12
248,23.449457526357403,1.9541214605297836,12
249,16.167704754097084,1.3473087295080903,12
250,22.942323543422056,1.9118602952851713,12
251,21.991687608706894,1.8326406340589079,12
252,12.719313242892563,1.0599427702410469,12
253,-1.3501777498056518,-0.11251481248380431,12
254,20.10579947425279,1.6754832895210658,12
255,10.486814396787848,0.8739011997323206,12
256,16.27400518443287,1.3561670987027392,12
257,20.46328757977571,1.7052739649813091,12
258,20.12985791655845,1.677488159713204,12
259,22.28533513337822,1.8571112611148515,12
260,29.34016643072617,2.445013869227181,12
261,-18.07020530418816,-1.50585044201568,12
262,27.94076441736593,2.3283970347804943,12
263,13.460934144851286,1.1217445120709406,12
264,17.53405810142307,1.4611715084519226,12
265,15.16778890099919,1.2639824084165991,12
266,22.550506407972307,1.8792088673310257,12
267,23.353785475988186,1.9461487896656822,12
268,14.87870986670507,1.239892488892089,12
269,18.576548919237702,1.5480457432698085,12
270,20.707692104014118,1.725641008667843,12
271,20.945398846113104,1.7454499038427587,12
272,11.125397826828339,0.9271164855690283,12
273,32.920208902772345,2.7433507418976952,12
274,23.68851101941859,1.9740425849515493,12
275,24.44551517512804,2.0371262645940034,12
276,28.40259292520692,2.3668827437672433,12
277,19.12750362288402,1.593958635240335,12
278,22.51596635011086,1.876330529175905,12
279,-23.999999999999996,-1.9999999999999998,12
280,23.04259312024496,1.9202160933537467,12
281,8.984765304376541,0.7487304420313784,12
282,17.182109133152707,1.4318424277627255,12
283,5.521216517532334,0.46010137646102783,12
284,20.956249466240692,1.7463541221867243,12
285,27.028230063103322,2.25235250525861,12
286,18.909704040521493,1.5758086700434577,12
287,-21.406608882897114,-1.7838840735747594,12
288,9.831037473585816,0.819253122798818,12
289,27.425032245294922,2.285419353774577,12
290,20.64731092682604,1.72060924390217,12
291,-11.056608882897116,-0.9213840735747597,12
292,33.12921207945144,2.7607676732876203,12
293,29.650366144663693,2.470863845388641,12
294,-19.63906585514871,-1.6365888212623927,12
295,26.536102163014966,2.211341846917914,12
296,10.458497205709442,0.8715414338091202,12
297,-0.23628489149602316,-0.019690407624668598,12
298,29.239916500354973,2.4366597083629142,12
299,22.388641695245717,1.8657201412704765,12
300,20.19731092682604,1.6831092439021702,12
301,22.510876934302296,1.875906411191858,12
302,19.735173460827436,1.6445977884022864,12
303,-5.501234380815006,-0.45843619840125055,12
304,20.52092540479836,1.7100771170665299,12
305,-15.93742808935756,-1.3281190074464633,12
306,19.221885075063007,1.6018237562552506,12
307,-3.889065855148713,-0.32408882126239275,12
308,-23.999999999999996,-1.9999999999999998,12
309,11.21852188964917,0.9348768241374308,12
310,26.735770198680882,2.2279808498900735,12
311,16.36093414485129,1.3634111787376073,12
312,19.50140553564318,1.625117127970265,12
313,30.780270234659067,2.565022519554922,12
314,19.086600888645748,1.5905500740538123,12
315,-23.999999999999996,-1.9999999999999998,12
316,25.14719777781201,2.0955998148176675,12
317,-5.465814423725888,-0.45548453531049066,12
318,12.81772667176168,1.0681438893134734,12
319,18.285314532236058,1.5237762110196715,12
320,21.877566239407308,1.823130519950609,12
321,18.07271484848692,1.5060595707072435,12
322,25.443425932221405,2.120285494351784,12
323,17.53938054755427,1.4616150456295225,12
324,-11.4,-0.9500000000000001,12
325,18.107958943285276,1.5089965786071062,12
326,35.797605437585034,2.9831337864654195,12
327,25.362756521525352,2.113563043460446,12
328,10.055879277777604,0.8379899398148004,12
329,22.598765619185,1.8832304682654166,12
330,18.074184122693286,1.5061820102244405,12
331,12.481995254163994,1.0401662711803328,12
332,21.599822250194347,1.7999851875161956,12
333,18.569197572278412,1.547433131023201,12
334,15.527503622884021,1.2939586352403352,12
335,-15.3931415949548,-1.2827617995795666,12
336,5.340437776988618,0.44503648141571817,12
337,22.14802059582538,1.8456683829854483,12
338,-6.654908794671318,-0.5545757328892765,12
339,20.839878460358744,1.7366565383632286,12
340,21.44531655444894,1.787109712870745,12
341,17.82246941057226,1.4852057842143551,12
342,20.939007147668242,1.7449172623056868,12
343,6.86080025481597,0.5717333545679976,12
344,25.82970148115374,2.1524751234294786,12
345,13.75628336729581,1.1463569472746509,12
346,25.189074701851716,2.099089558487643,12
347,18.888888854346824,1.5740740711955687,12
348,8.169008885097675,0.6807507404248062,12
349,14.851821282951269,1.2376517735792725,12
350,29.13424390756744,2.4278536589639534,12
351,19.10649397105965,1.5922078309216374,12
352,16.86316228739601,1.4052635239496674,12
353,17.850823029262255,1.4875685857718546,12
354,9.950116951266422,0.8291764126055351,12
355,20.500201041520032,1.708350086793336,12
356,12.293206848617311,1.0244339040514425,12
357,24.537822527903714,2.044818543991976,12
358,14.519313242892563,1.209942770241047,12
359,21.145354310130603,1.7621128591775503,12
360,23.8781942928944,1.9898495244078667,12
361,20.32808782828585,1.6940073190238207,12
362,21.531821594018513,1.7943184661682094,12
363,26.02148229873839,2.168456858228199,12
364,11.825055405069227,0.9854212837557689,12
365,-13.200000000000001,-1.1,12
366,18.70702378345295,1.558918648621079,12
367,23.800148334137127,1.9833456945114272,12
368,-4.42020530418816,-0.36835044201568,12
369,18.203241039117597,1.5169367532597997,12
370,15.177987084873857,1.2648322570728214,12
371,22.511036141379336,1.875919678448278,12
372,22.63307166269761,1.886089305224801,12
373,19.51953190596457,1.6266276588303807,12
374,21.248490296747736,1.770707524728978,12
375,19.128716692893672,1.594059724407806,12
376,15.614612016114176,1.3012176680095147,12
377,17.507384313903778,1.4589486928253148,12
378,17.305379528792873,1.4421149607327395,12
379,19.22446393581489,1.6020386613179074,12
380,22.268504824336674,1.8557087353613895,12
381,-16.8,-1.4000000000000001,12
382,24.595045030433518,2.04958708586946,12
383,20.787123171051594,1.7322602642542995,12
384,21.864213116809584,1.822017759734132,12
385,20.67297152292766,1.7227476269106383,12
386,17.779224436200636,1.481602036350053,12
387,3.63860430729933,0.3032170256082775,12
388,10.609471073002876,0.8841225894169064,12
389,22.583540851571176,1.8819617376309312,12
390,19.490773818108494,1.624231151509041,12
391,14.90106098712501,1.2417550822604175,12
392,20.48469814200597,1.7070581785004977,12
393,27.61773226326229,2.301477688605191,12
394,22.888123607064852,1.907343633922071,12
395,17.308091349685405,1.442340945807117,12
396,22.8445631024423,1.9037135918701917,12
397,18.9098566678289,1.5758213889857418,12
398,18.145265549137147,1.5121054624280956,12
399,22.860234516194545,1.905019543016212,12
400,17.845688714293335,1.4871407261911112,12
401,32.903110772059264,2.741925897671605,12
402,20.954366222598576,1.746197185216548,12
403,17.50259752320621,1.4585497936005174,12
404,13.91376589339747,1.1594804911164558,12
405,20.733359276671806,1.7277799397226505,12
406,12.567258749402704,1.0472715624502253,12
407,-8.189015929694058,-0.6824179941411715,12
408,12.380236199001864,1.031686349916822,12
409,24.379112596120333,2.031592716343361,12
410,6.050116951266423,0.5041764126055353,12
411,16.482519723363556,1.3735433102802963,12
412,14.63001080842011,1.2191675673683424,12
413,15.727366624249498,1.310613885354125,12
414,22.582702194773198,1.8818918495644332,12
415,19.987987905158803,1.6656656587632337,12
416,22.75701412495454,1.8964178437462118,12
417,24.31489565794828,2.0262413048290235,12
418,15.171677576352275,1.264306464696023,12
419,-3.2746021731716612,-0.27288351443097175,12
420,10.29914192640596,0.8582618272004967,12
421,3.1393805475542744,0.26161504562952287,12
422,23.02948336338527,1.9191236136154393,12
423,16.064612016114175,1.3387176680095145,12
424,28.971068165141457,2.4142556804284547,12
425,10.216088516781618,0.8513407097318014,12
426,4.5756547203420155,0.38130456002850127,12
427,7.4350545886608455,0.6195878823884038,12
428,19.001264434572953,1.5834387028810795,12
429,-8.194070150717323,-0.6828391792264435,12
430,22.117039082339886,1.8430865901949904,12
431,23.399837319064815,1.9499864432554013,12
432,4.458497205709442,0.37154143380912014,12
433,-2.620205304188159,-0.2183504420156799,12
434,14.090017459433362,1.1741681216194468,12
435,25.804719906972082,2.150393325581007,12
436,17.876768755106067,1.4897307295921722,12
437,-3.565610616427105,-0.2971342180355921,12
438,18.959787210401227,1.5799822675334356,12
439,20.897264029080524,1.7414386690900436,12
440,7.514926023242369,0.6262438352701974,12
441,1.8288266805943998,0.15240222338286666,12
442,17.216768781680965,1.434730731806747,12
443,8.483571361485238,0.7069642801237698,12
444,24.91598398386582,2.076331998655485,12
445,15.91268360481992,1.3260569670683267,12
446,6.502348207422651,0.5418623506185543,12
447,12.58938054755427,1.0491150456295226,12
448,-16.774602173171665,-1.397883514430972,12
449,9.114149667145398,0.7595124722621165,12
450,20.07657432774975,1.6730478606458126,12
451,13.211271365187505,1.1009392804322922,12
452,-7.139868848087515,-0.5949890706739596,12
453,5.684894552004218,0.4737412126670182,12
454,21.593896866301993,1.799491405525166,12
455,16.62033506292203,1.3850279219101693,12
456,22.62167163390748,1.8851393028256231,12
457,20.99648205598859,1.7497068379990492,12
458,7.548777675401322,0.6290648062834435,12
459,20.78712317105159,1.7322602642542992,12
460,13.016554533570366,1.0847128777975306,12
461,13.416272452024456,1.1180227043353714,12
462,16.474938927820332,1.372911577318361,12
463,-3.6931493739996384,-0.3077624478333032,12
464,14.358697971311479,1.1965581642759566,12
465,18.837669129125192,1.5698057607604328,12
466,18.43939432575116,1.5366161938125966,12
467,10.89331473172346,0.9077762276436218,12
468,10.651370928277737,0.8876142440231448,12
469,23.234163367063015,1.9361802805885846,12
470,21.735574116131374,1.8112978430109479,12
471,34.52482925895944,2.877069104913287,12
472,32.639763204914225,2.7199802670761852,12
473,21.62274520106889,1.8018954334224075,12
474,9.967029718530869,0.8305858098775724,12
475,21.77426460437755,1.8145220503647959,12
476,24.647708209235287,2.0539756841029404,12
477,12.836832058317619,1.0697360048598015,12
478,14.209727139458906,1.1841439282882422,12
479,13.650220159650484,1.1375183466375403,12
480,1.705929849282679,0.1421608207735566,12
481,-24.899999999999995,-2.0749999999999997,12
482,18.660411899377536,1.555034324948128,12
483,18.720094336390392,1.560007861365866,12
484,24.416703435859993,2.0347252863216663,12
485,15.331765773574052,1.2776471477978377,12
486,20.540458765022013,1.7117048970851678,12
487,19.78700077399423,1.6489167311661859,12
488,14.579658355871741,1.2149715296559784,12
489,1.4760077088148464,0.1230006424012372,12
490,17.222959567813547,1.435246630651129,12
491,-6.163446389436747,-0.5136205324530623,12
492,21.11290463431502,1.7594087195262516,12
493,16.345543820873445,1.3621286517394537,12
494,6.991259053263903,0.5826049211053252,12
495,21.629248747932447,1.8024373956610373,12
496,16.599326747328874,1.383277228944073,12
497,7.3502201596504815,0.6125183466375401,12
498,15.15485730507336,1.26290477542278,12
499,18.227739961896518,1.518978330158043,12
500,9.044630476557938,0.7537192063798281,12
501,8.678525420656802,0.7232104517214002,12
502,14.192251378128773,1.1826876148440644,12
503,26.38698185251401,2.1989151543761674,12
504,20.921174988301413,1.7434312490251178,12
505,24.89843018483791,2.074869182069826,12
506,16.41414803379392,1.3678456694828267,12
507,20.511527478728784,1.709293956560732,12
508,17.756277394829617,1.479689782902468,12
509,20.062034108899677,1.6718361757416398,12
510,5.275397826828338,0.43961648556902816,12
